,RH
2019-09-03 04:22:00,58.52799999999981
2019-09-03 04:23:00,58.55699999999981
2019-09-03 04:24:00,58.59299999999981
2019-09-03 04:25:00,58.618999999999815
2019-09-03 04:26:00,58.64599999999981
2019-09-03 04:27:00,58.66099999999981
2019-09-03 04:28:00,58.679999999999815
2019-09-03 04:29:00,58.70699999999982
2019-09-03 04:30:00,58.729999999999826
2019-09-03 04:31:00,58.742999999999824
2019-09-03 04:32:00,58.76299999999983
2019-09-03 04:33:00,58.781999999999826
2019-09-03 04:34:00,58.81199999999982
2019-09-03 04:35:00,58.84299999999981
2019-09-03 04:36:00,58.88599999999982
2019-09-03 04:37:00,58.916999999999824
2019-09-03 04:38:00,58.94299999999983
2019-09-03 04:39:00,58.97299999999982
2019-09-03 04:40:00,59.005999999999815
2019-09-03 04:41:00,59.04199999999982
2019-09-03 04:42:00,59.090999999999816
2019-09-03 04:43:00,59.139999999999816
2019-09-03 04:44:00,59.18999999999981
2019-09-03 04:45:00,59.24299999999981
2019-09-03 04:46:00,59.29099999999981
2019-09-03 04:47:00,59.356999999999815
2019-09-03 04:48:00,59.42799999999981
2019-09-03 04:49:00,59.49499999999981
2019-09-03 04:50:00,59.551999999999815
2019-09-03 04:51:00,59.60599999999981
2019-09-03 04:52:00,59.65299999999981
2019-09-03 04:53:00,59.69299999999981
2019-09-03 04:54:00,59.725999999999814
2019-09-03 04:55:00,59.75699999999982
2019-09-03 04:56:00,59.79999999999982
2019-09-03 04:57:00,59.83599999999982
2019-09-03 04:58:00,59.87399999999982
2019-09-03 04:59:00,59.91199999999982
2019-09-03 05:00:00,59.950999999999816
2019-09-03 05:01:00,60.00099999999982
2019-09-03 05:02:00,60.06099999999982
2019-09-03 05:03:00,60.12899999999981
2019-09-03 05:04:00,60.204999999999814
2019-09-03 05:05:00,60.28299999999981
2019-09-03 05:06:00,60.350999999999814
2019-09-03 05:07:00,60.417999999999815
2019-09-03 05:08:00,60.469999999999814
2019-09-03 05:09:00,60.50399999999981
2019-09-03 05:10:00,60.539999999999814
2019-09-03 05:11:00,60.56599999999982
2019-09-03 05:12:00,60.57799999999982
2019-09-03 05:13:00,60.57699999999981
2019-09-03 05:14:00,60.56299999999982
2019-09-03 05:15:00,60.544999999999824
2019-09-03 05:16:00,60.532999999999824
2019-09-03 05:17:00,60.53499999999983
2019-09-03 05:18:00,60.54199999999984
2019-09-03 05:19:00,60.54999999999984
2019-09-03 05:20:00,60.560999999999844
2019-09-03 05:21:00,60.57399999999984
2019-09-03 05:22:00,60.58299999999984
2019-09-03 05:23:00,60.603999999999836
2019-09-03 05:24:00,60.631999999999834
2019-09-03 05:25:00,60.653999999999826
2019-09-03 05:26:00,60.65999999999982
2019-09-03 05:27:00,60.652999999999814
2019-09-03 05:28:00,60.65099999999982
2019-09-03 05:29:00,60.655999999999814
2019-09-03 05:30:00,60.66899999999981
2019-09-03 05:31:00,60.68199999999981
2019-09-03 05:32:00,60.70299999999982
2019-09-03 05:33:00,60.72099999999982
2019-09-03 05:34:00,60.729999999999826
2019-09-03 05:35:00,60.73899999999983
2019-09-03 05:36:00,60.744999999999834
2019-09-03 05:37:00,60.73099999999984
2019-09-03 05:38:00,60.70699999999984
2019-09-03 05:39:00,60.67899999999984
2019-09-03 05:40:00,60.63999999999984
2019-09-03 05:41:00,60.59799999999984
2019-09-03 05:42:00,60.554999999999836
2019-09-03 05:43:00,60.50499999999984
2019-09-03 05:44:00,60.46199999999983
2019-09-03 05:45:00,60.42299999999983
2019-09-03 05:46:00,60.39899999999983
2019-09-03 05:47:00,60.39899999999983
2019-09-03 05:48:00,60.39899999999983
2019-09-03 05:49:00,60.41399999999983
2019-09-03 05:50:00,60.443999999999825
2019-09-03 05:51:00,60.47099999999982
2019-09-03 05:52:00,60.49499999999982
2019-09-03 05:53:00,60.53099999999982
2019-09-03 05:54:00,60.57499999999983
2019-09-03 05:55:00,60.63399999999983
2019-09-03 05:56:00,60.69699999999983
2019-09-03 05:57:00,60.76799999999984
2019-09-03 05:58:00,60.855999999999845
2019-09-03 05:59:00,60.944999999999844
2019-09-03 06:00:00,61.035999999999845
